orig	new
CTN071 Tumor d6-0014_Position(101).tif_Files.tif	CTN071_Day6_08.tif
CTN073 Tumor d6-0001_AB02_01.tif_Files.tif	CTN073_Day6_01.tif
CTN073 Tumor d6-0001_AB02_02.tif_Files.tif	CTN073_Day6_02.tif
CTN073 Tumor d6-0001_AB02_03.tif_Files.tif	CTN073_Day6_03.tif
CTN075 Tumor d6-0001_AB01_01.tif_Files.tif	CTN075_Day6_01.tif
CTN075 Tumor d6-0001_AB01_02.tif_Files.tif	CTN075_Day6_02.tif
CTN075 Tumor d6-0001_AB01_03.tif_Files.tif	CTN075_Day6_03.tif
CTN075 Tumor d6-0001_AB01_04.tif_Files.tif	CTN075_Day6_04.tif
CTN075 Tumor d6-0001_AB01_05.tif_Files.tif	CTN075_Day6_05.tif
CTN075 Tumor d6-0001_AB01_06.tif_Files.tif	CTN075_Day6_06.tif
CTN075 Tumor d6-0001_AB01_07.tif_Files.tif	CTN075_Day6_07.tif
CTN075 Tumor d6-0001_AB01_08.tif_Files.tif	CTN075_Day6_08.tif
CTN075 Tumor d6-0001_AB01_09.tif_Files.tif	CTN075_Day6_09.tif
CTN075 Tumor d6-0001_AB01_10.tif_Files.tif	CTN075_Day6_10.tif
CTN075 Tumor d6-0001_AB01_11.tif_Files.tif	CTN075_Day6_11.tif
CTN075 Tumor d6-0001_AB01_12.tif_Files.tif	CTN075_Day6_12.tif
CTN075 Tumor d6-0001_AB01_13.tif_Files.tif	CTN075_Day6_13.tif
CTN075 Tumor d6-0001_AB01_14.tif_Files.tif	CTN075_Day6_14.tif
CTN075 Tumor d6-0001_AB01_15.tif_Files.tif	CTN075_Day6_15.tif
CTN075 Tumor d6-0001_AB01_16.tif_Files.tif	CTN075_Day6_16.tif
CTN075 Tumor d6-0001_AB01_17.tif_Files.tif	CTN075_Day6_17.tif
CTN075 Tumor d6-0001_AB01_18.tif_Files.tif	CTN075_Day6_18.tif
CTN075 Tumor d6-0001_AB01_19.tif_Files.tif	CTN075_Day6_19.tif
CTN075 Tumor d6-0001_AB01_20.tif_Files.tif	CTN075_Day6_20.tif
CTN075 Tumor d6-0001_AB01_21.tif_Files.tif	CTN075_Day6_21.tif
CTN075 Tumor d6-0001_AB01_22.tif_Files.tif	CTN075_Day6_22.tif
CTN075 Tumor d6-0001_AB01_23.tif_Files.tif	CTN075_Day6_23.tif
CTN075 Tumor d6-0001_AB01_24.tif_Files.tif	CTN075_Day6_24.tif
CTN075 Tumor d6-0001_AB01_25.tif_Files.tif	CTN075_Day6_25.tif
CTN075 Tumor d6-0001_AB01_26.tif_Files.tif	CTN075_Day6_26.tif
CTN075 Tumor d6-0001_AB01_27.tif_Files.tif	CTN075_Day6_27.tif
CTN075 Tumor d6-0001_AB01_28.tif_Files.tif	CTN075_Day6_28.tif
CTN075 Tumor d6-0001_AB01_29.tif_Files.tif	CTN075_Day6_29.tif
CTN075 Tumor d6-0001_AB01_30.tif_Files.tif	CTN075_Day6_30.tif
CTN075 Tumor d6-0001_AB01_31.tif_Files.tif	CTN075_Day6_31.tif
CTN075 Tumor d6-0001_AB01_32.tif_Files.tif	CTN075_Day6_32.tif
CTN075 Tumor d6-0001_AB01_33.tif_Files.tif	CTN075_Day6_33.tif
CTN075 Tumor d6-0001_AB01_34.tif_Files.tif	CTN075_Day6_34.tif
CTN075 Tumor d6-0001_AB01_35.tif_Files.tif	CTN075_Day6_35.tif
CTN075 Tumor d6-0001_AB01_36.tif_Files.tif	CTN075_Day6_36.tif
CTN075 Tumor d6-0001_AB01_37.tif_Files.tif	CTN075_Day6_37.tif
CTN075 Tumor d6-0001_AB01_38.tif_Files.tif	CTN075_Day6_38.tif
CTN075 Tumor d6-0001_AB01_39.tif_Files.tif	CTN075_Day6_39.tif
CTN075 Tumor d6-0001_AB01_40.tif_Files.tif	CTN075_Day6_40.tif
CTN075 Tumor d6-0001_AB01_41.tif_Files.tif	CTN075_Day6_41.tif
CTN075 Tumor d6-0001_AB01_42.tif_Files.tif	CTN075_Day6_42.tif
CTN075 Tumor d6-0001_AB01_43.tif_Files.tif	CTN075_Day6_43.tif
CTN075 Tumor d6-0001_AB01_44.tif_Files.tif	CTN075_Day6_44.tif
CTN075 Tumor d6-0001_AB01_45.tif_Files.tif	CTN075_Day6_45.tif
CTN075 Tumor d6-0001_AB01_46.tif_Files.tif	CTN075_Day6_46.tif
TN082 Tumor d6-0001_AB01_01.tif_Files.tif	CTN082_Day6_01.tif
TN082 Tumor d6-0001_AB01_03.tif_Files.tif	CTN082_Day6_03.tif
TN082 Tumor d6-0001_AB01_07.tif_Files.tif	CTN082_Day6_07.tif
TN082 Tumor d6-0001_AB01_06.tif_Files.tif	CTN082_Day6_06.tif
TN082 Tumor d6-0001_AB01_05.tif_Files.tif	CTN082_Day6_05.tif
TN082 Tumor d6-0001_AB01_08.tif_Files.tif	CTN082_Day6_08.tif
TN082 Tumor d6-0001_AB01_04.tif_Files.tif	CTN082_Day6_04.tif
TN082 Tumor d6-0001_AB01_02.tif_Files.tif	CTN082_Day6_02.tif
TN083 Tumor d6-0005_AA01_17.tif_Files.tif	CTN083_Day6_17.tif
TN083 Tumor d6-0005_AA01_06.tif_Files.tif	CTN083_Day6_06.tif
TN083 Tumor d6-0005_AA01_14.tif_Files.tif	CTN083_Day6_14.tif
TN083 Tumor d6-0005_AA01_07.tif_Files.tif	CTN083_Day6_07.tif
TN083 Tumor d6-0005_AA01_16.tif_Files.tif	CTN083_Day6_16.tif
TN083 Tumor d6-0005_AA01_15.tif_Files.tif	CTN083_Day6_15.tif
TN083 Tumor d6-0005_AA01_12.tif_Files.tif	CTN083_Day6_12.tif
TN083 Tumor d6-0005_AA01_04.tif_Files.tif	CTN083_Day6_04.tif
TN083 Tumor d6-0005_AA01_05.tif_Files.tif	CTN083_Day6_05.tif
TN083 Tumor d6-0005_AA01_08.tif_Files.tif	CTN083_Day6_08.tif
TN083 Tumor d6-0005_AA01_13.tif_Files.tif	CTN083_Day6_13.tif
TN083 Tumor d6-0005_AA01_18.tif_Files.tif	CTN083_Day6_18.tif
TN083 Tumor d6-0005_AA01_03.tif_Files.tif	CTN083_Day6_03.tif
TN083 Tumor d6-0005_AA01_09.tif_Files.tif	CTN083_Day6_09.tif
TN083 Tumor d6-0005_AA01_01.tif_Files.tif	CTN083_Day6_01.tif
TN083 Tumor d6-0005_AA01_10.tif_Files.tif	CTN083_Day6_10.tif
TN083 Tumor d6-0005_AA01_02.tif_Files.tif	CTN083_Day6_02.tif
TN083 Tumor d6-0005_AA01_11.tif_Files.tif	CTN083_Day6_11.tif
TN084 Tumor d6-0006_AB01_08.tif_Files.tif	CTN084_Day6_08.tif
TN084 Tumor d6-0006_AB01_03.tif_Files.tif	CTN084_Day6_03.tif
TN084 Tumor d6-0006_AB01_07.tif_Files.tif	CTN084_Day6_07.tif
TN084 Tumor d6-0006_AB01_04.tif_Files.tif	CTN084_Day6_04.tif
TN084 Tumor d6-0006_AB01_05.tif_Files.tif	CTN084_Day6_05.tif
TN084 Tumor d6-0006_AB01_01.tif_Files.tif	CTN084_Day6_01.tif
TN084 Tumor d6-0006_AB01_02.tif_Files.tif	CTN084_Day6_02.tif
TN084 Tumor d6-0006_AB01_06.tif_Files.tif	CTN084_Day6_06.tif
TN084 Tumor d6-0006_AB01_09.tif_Files.tif	CTN084_Day6_09.tif
TN085 Tumor d6 -0010_AC05_03.tif_Files.tif	CTN085_Day6_03.tif
TN085 Tumor d6 -0010_AC05_16.tif_Files.tif	CTN085_Day6_16.tif
TN085 Tumor d6 -0010_AC05_05.tif_Files.tif	CTN085_Day6_05.tif
TN085 Tumor d6 -0010_AC05_11.tif_Files.tif	CTN085_Day6_11.tif
TN085 Tumor d6 -0010_AC05_07.tif_Files.tif	CTN085_Day6_07.tif
TN085 Tumor d6 -0010_AC05_01.tif_Files.tif	CTN085_Day6_01.tif
TN085 Tumor d6 -0010_AC05_17.tif_Files.tif	CTN085_Day6_17.tif
TN085 Tumor d6 -0010_AC05_15.tif_Files.tif	CTN085_Day6_15.tif
TN085 Tumor d6 -0010_AC05_12.tif_Files.tif	CTN085_Day6_12.tif
TN085 Tumor d6 -0010_AC05_18.tif_Files.tif	CTN085_Day6_18.tif
TN085 Tumor d6 -0010_AC05_06.tif_Files.tif	CTN085_Day6_06.tif
TN085 Tumor d6 -0010_AC05_13.tif_Files.tif	CTN085_Day6_13.tif
TN085 Tumor d6 -0010_AC05_04.tif_Files.tif	CTN085_Day6_04.tif
TN085 Tumor d6 -0010_AC05_08.tif_Files.tif	CTN085_Day6_08.tif
TN085 Tumor d6 -0010_AC05_02.tif_Files.tif	CTN085_Day6_02.tif
TN085 Tumor d6 -0010_AC05_14.tif_Files.tif	CTN085_Day6_14.tif
TN085 Tumor d6 -0010_AC05_10.tif_Files.tif	CTN085_Day6_10.tif
TN085 Tumor d6 -0010_AC05_09.tif_Files.tif	CTN085_Day6_09.tif
TN086 Tumor d6-0048_Position(367).tif_Files.tif	CTN086_Day6_05.tif
TN086 Tumor d6-0048_Position(368).tif_Files.tif	CTN086_Day6_06.tif
TN086 Tumor d6-0048_Position(371).tif_Files.tif	CTN086_Day6_09.tif
TN086 Tumor d6-0048_Position(366).tif_Files.tif	CTN086_Day6_04.tif
TN086 Tumor d6-0048_Position(370).tif_Files.tif	CTN086_Day6_08.tif
TN086 Tumor d6-0048_Position(372).tif_Files.tif	CTN086_Day6_10.tif
TN086 Tumor d6-0048_Position(364).tif_Files.tif	CTN086_Day6_02.tif
TN086 Tumor d6-0048_Position(365).tif_Files.tif	CTN086_Day6_03.tif
TN086 Tumor d6-0048_Position(369).tif_Files.tif	CTN086_Day6_07.tif
TN086 Tumor d6-0048_Position(363).tif_Files.tif	CTN086_Day6_01.tif
TN087 Tumor d6 -0011_AB04_08.tif_Files.tif	CTN087_Day6_08.tif
TN087 Tumor d6 -0011_AB04_02.tif_Files.tif	CTN087_Day6_02.tif
TN087 Tumor d6 -0011_AB04_13.tif_Files.tif	CTN087_Day6_13.tif
TN087 Tumor d6 -0011_AB04_01.tif_Files.tif	CTN087_Day6_01.tif
TN087 Tumor d6 -0011_AB04_12.tif_Files.tif	CTN087_Day6_12.tif
TN087 Tumor d6 -0011_AB04_17.tif_Files.tif	CTN087_Day6_16.tif
TN087 Tumor d6 -0011_AB04_14.tif_Files.tif	CTN087_Day6_14.tif
TN087 Tumor d6 -0011_AB04_15.tif_Files.tif	CTN087_Day6_15.tif
TN087 Tumor d6 -0011_AB04_06.tif_Files.tif	CTN087_Day6_06.tif
TN087 Tumor d6 -0011_AB04_21.tif_Files.tif	CTN087_Day6_20.tif
TN087 Tumor d6 -0011_AB04_22.tif_Files.tif	CTN087_Day6_21.tif
TN087 Tumor d6 -0011_AB04_07.tif_Files.tif	CTN087_Day6_07.tif
TN087 Tumor d6 -0011_AB04_18.tif_Files.tif	CTN087_Day6_17.tif
TN087 Tumor d6 -0011_AB04_10.tif_Files.tif	CTN087_Day6_10.tif
TN087 Tumor d6 -0011_AB04_03.tif_Files.tif	CTN087_Day6_03.tif
TN087 Tumor d6 -0011_AB04_19.tif_Files.tif	CTN087_Day6_18.tif
TN087 Tumor d6 -0011_AB04_20.tif_Files.tif	CTN087_Day6_19.tif
TN087 Tumor d6 -0011_AB04_05.tif_Files.tif	CTN087_Day6_05.tif
TN087 Tumor d6 -0011_AB04_09.tif_Files.tif	CTN087_Day6_09.tif
TN087 Tumor d6 -0011_AB04_04.tif_Files.tif	CTN087_Day6_04.tif
TN087 Tumor d6 -0011_AB04_11.tif_Files.tif	CTN087_Day6_11.tif
TN087 Tumor d6 -0011_AB04_23.tif_Files.tif	CTN087_Day6_22.tif
TN088 Tumor d6 -0015_AA02_09.tif_Files.tif	CTN088_Day6_09.tif
TN088 Tumor d6 -0015_AA02_13.tif_Files.tif	CTN088_Day6_13.tif
TN088 Tumor d6 -0015_AA02_01.tif_Files.tif	CTN088_Day6_01.tif
TN088 Tumor d6 -0015_AA02_07.tif_Files.tif	CTN088_Day6_07.tif
TN088 Tumor d6 -0015_AA02_11.tif_Files.tif	CTN088_Day6_11.tif
TN088 Tumor d6 -0015_AA02_08.tif_Files.tif	CTN088_Day6_08.tif
TN088 Tumor d6 -0015_AA02_05.tif_Files.tif	CTN088_Day6_05.tif
TN088 Tumor d6 -0015_AA02_04.tif_Files.tif	CTN088_Day6_04.tif
TN088 Tumor d6 -0015_AA02_12.tif_Files.tif	CTN088_Day6_12.tif
TN088 Tumor d6 -0015_AA02_02.tif_Files.tif	CTN088_Day6_02.tif
TN088 Tumor d6 -0015_AA02_06.tif_Files.tif	CTN088_Day6_06.tif
TN088 Tumor d6 -0015_AA02_03.tif_Files.tif	CTN088_Day6_03.tif
TN088 Tumor d6 -0015_AA02_10.tif_Files.tif	CTN088_Day6_10.tif
TN088 Tumor d6 -0015_AA02_14.tif_Files.tif	CTN088_Day6_14.tif
TN089 Tumor d6 -0016_AC02_13.tif_Files.tif	CTN089_Day6_13.tif
TN089 Tumor d6 -0016_AC02_10.tif_Files.tif	CTN089_Day6_10.tif
TN089 Tumor d6 -0016_AC02_01.tif_Files.tif	CTN089_Day6_01.tif
TN089 Tumor d6 -0016_AC02_21.tif_Files.tif	CTN089_Day6_21.tif
TN089 Tumor d6 -0016_AC02_03.tif_Files.tif	CTN089_Day6_03.tif
TN089 Tumor d6 -0016_AC02_05.tif_Files.tif	CTN089_Day6_05.tif
TN089 Tumor d6 -0016_AC02_04.tif_Files.tif	CTN089_Day6_04.tif
TN089 Tumor d6 -0016_AC02_08.tif_Files.tif	CTN089_Day6_08.tif
TN089 Tumor d6 -0016_AC02_11.tif_Files.tif	CTN089_Day6_11.tif
TN089 Tumor d6 -0016_AC02_16.tif_Files.tif	CTN089_Day6_16.tif
TN089 Tumor d6 -0016_AC02_06.tif_Files.tif	CTN089_Day6_06.tif
TN089 Tumor d6 -0016_AC02_15.tif_Files.tif	CTN089_Day6_15.tif
TN089 Tumor d6 -0016_AC02_09.tif_Files.tif	CTN089_Day6_09.tif
TN089 Tumor d6 -0016_AC02_14.tif_Files.tif	CTN089_Day6_14.tif
TN089 Tumor d6 -0016_AC02_07.tif_Files.tif	CTN089_Day6_07.tif
TN089 Tumor d6 -0016_AC02_20.tif_Files.tif	CTN089_Day6_20.tif
TN089 Tumor d6 -0016_AC02_12.tif_Files.tif	CTN089_Day6_12.tif
TN089 Tumor d6 -0016_AC02_02.tif_Files.tif	CTN089_Day6_02.tif
TN089 Tumor d6 -0016_AC02_17.tif_Files.tif	CTN089_Day6_17.tif
TN089 Tumor d6 -0016_AC02_18.tif_Files.tif	CTN089_Day6_18.tif
TN089 Tumor d6 -0016_AC02_19.tif_Files.tif	CTN089_Day6_19.tif
TN091 Tumor d6 -0026_AB01_17.tif_Files.tif	CTN091_Day6_17.tif
TN091 Tumor d6 -0026_AB01_18.tif_Files.tif	CTN091_Day6_18.tif
TN091 Tumor d6 -0026_AB01_07.tif_Files.tif	CTN091_Day6_07.tif
TN091 Tumor d6 -0026_AB01_01.tif_Files.tif	CTN091_Day6_01.tif
TN091 Tumor d6 -0026_AB01_19.tif_Files.tif	CTN091_Day6_19.tif
TN091 Tumor d6 -0026_AB01_09.tif_Files.tif	CTN091_Day6_09.tif
TN091 Tumor d6 -0026_AB01_02.tif_Files.tif	CTN091_Day6_02.tif
TN091 Tumor d6 -0026_AB01_12.tif_Files.tif	CTN091_Day6_12.tif
TN091 Tumor d6 -0026_AB01_14.tif_Files.tif	CTN091_Day6_14.tif
TN091 Tumor d6 -0026_AB01_03.tif_Files.tif	CTN091_Day6_03.tif
TN091 Tumor d6 -0026_AB01_20.tif_Files.tif	CTN091_Day6_20.tif
TN091 Tumor d6 -0026_AB01_08.tif_Files.tif	CTN091_Day6_08.tif
TN091 Tumor d6 -0026_AB01_05.tif_Files.tif	CTN091_Day6_05.tif
TN091 Tumor d6 -0026_AB01_04.tif_Files.tif	CTN091_Day6_04.tif
TN091 Tumor d6 -0026_AB01_06.tif_Files.tif	CTN091_Day6_06.tif
TN091 Tumor d6 -0026_AB01_15.tif_Files.tif	CTN091_Day6_15.tif
TN091 Tumor d6 -0026_AB01_11.tif_Files.tif	CTN091_Day6_11.tif
TN091 Tumor d6 -0026_AB01_13.tif_Files.tif	CTN091_Day6_13.tif
TN091 Tumor d6 -0026_AB01_10.tif_Files.tif	CTN091_Day6_10.tif
TN091 Tumor d6 -0026_AB01_16.tif_Files.tif	CTN091_Day6_16.tif
TN097 Tumor d6 -0020_AB02_04.tif_Files.tif	CTN097_Day6_04.tif
TN097 Tumor d6 -0020_AB02_11.tif_Files.tif	CTN097_Day6_11.tif
TN097 Tumor d6 -0020_AB02_14.tif_Files.tif	CTN097_Day6_14.tif
TN097 Tumor d6 -0020_AB02_06.tif_Files.tif	CTN097_Day6_06.tif
TN097 Tumor d6 -0020_AB02_12.tif_Files.tif	CTN097_Day6_12.tif
TN097 Tumor d6 -0020_AB02_05.tif_Files.tif	CTN097_Day6_05.tif
TN097 Tumor d6 -0020_AB02_09.tif_Files.tif	CTN097_Day6_09.tif
TN097 Tumor d6 -0020_AB02_13.tif_Files.tif	CTN097_Day6_13.tif
TN097 Tumor d6 -0020_AB02_10.tif_Files.tif	CTN097_Day6_10.tif
TN097 Tumor d6 -0020_AB02_02.tif_Files.tif	CTN097_Day6_02.tif
TN097 Tumor d6 -0020_AB02_08.tif_Files.tif	CTN097_Day6_08.tif
TN097 Tumor d6 -0020_AB02_01.tif_Files.tif	CTN097_Day6_01.tif
TN097 Tumor d6 -0020_AB02_07.tif_Files.tif	CTN097_Day6_07.tif
TN097 Tumor d6 -0020_AB02_03.tif_Files.tif	CTN097_Day6_03.tif
TN102 Tumorl d6 -0022_AA01_13.tif_Files.tif	CTN102_Day6_13.tif
TN102 Tumorl d6 -0022_AA01_19.tif_Files.tif	CTN102_Day6_19.tif
TN102 Tumorl d6 -0022_AA01_07.tif_Files.tif	CTN102_Day6_07.tif
TN102 Tumorl d6 -0022_AA01_04.tif_Files.tif	CTN102_Day6_04.tif
TN102 Tumorl d6 -0022_AA01_11.tif_Files.tif	CTN102_Day6_11.tif
TN102 Tumorl d6 -0022_AA01_17.tif_Files.tif	CTN102_Day6_17.tif
TN102 Tumorl d6 -0022_AA01_03.tif_Files.tif	CTN102_Day6_03.tif
TN102 Tumorl d6 -0022_AA01_16.tif_Files.tif	CTN102_Day6_16.tif
TN102 Tumorl d6 -0022_AA01_22.tif_Files.tif	CTN102_Day6_22.tif
TN102 Tumorl d6 -0022_AA01_14.tif_Files.tif	CTN102_Day6_14.tif
TN102 Tumorl d6 -0022_AA01_18.tif_Files.tif	CTN102_Day6_18.tif
TN102 Tumorl d6 -0022_AA01_15.tif_Files.tif	CTN102_Day6_15.tif
TN102 Tumorl d6 -0022_AA01_10.tif_Files.tif	CTN102_Day6_10.tif
TN102 Tumorl d6 -0022_AA01_06.tif_Files.tif	CTN102_Day6_06.tif
TN102 Tumorl d6 -0022_AA01_01.tif_Files.tif	CTN102_Day6_01.tif
TN102 Tumorl d6 -0022_AA01_02.tif_Files.tif	CTN102_Day6_02.tif
TN102 Tumorl d6 -0022_AA01_05.tif_Files.tif	CTN102_Day6_05.tif
TN102 Tumorl d6 -0022_AA01_21.tif_Files.tif	CTN102_Day6_21.tif
TN102 Tumorl d6 -0022_AA01_20.tif_Files.tif	CTN102_Day6_20.tif
TN102 Tumorl d6 -0022_AA01_08.tif_Files.tif	CTN102_Day6_08.tif
TN102 Tumorl d6 -0022_AA01_12.tif_Files.tif	CTN102_Day6_12.tif
TN102 Tumorl d6 -0022_AA01_09.tif_Files.tif	CTN102_Day6_09.tif
TN105 Tumor d6-0005_Position(281).tif_Files.tif	CTN105_Day6_14.tif
TN105 Tumor d6-0005_Position(273).tif_Files.tif	CTN105_Day6_06.tif
TN105 Tumor d6-0005_Position(276).tif_Files.tif	CTN105_Day6_09.tif
TN105 Tumor d6-0005_Position(277).tif_Files.tif	CTN105_Day6_10.tif
TN105 Tumor d6-0005_Position(280).tif_Files.tif	CTN105_Day6_13.tif
TN105 Tumor d6-0005_Position(270).tif_Files.tif	CTN105_Day6_03.tif
TN105 Tumor d6-0005_Position(269).tif_Files.tif	CTN105_Day6_02.tif
TN105 Tumor d6-0005_Position(271).tif_Files.tif	CTN105_Day6_04.tif
TN105 Tumor d6-0005_Position(268).tif_Files.tif	CTN105_Day6_01.tif
TN105 Tumor d6-0005_Position(275).tif_Files.tif	CTN105_Day6_08.tif
TN105 Tumor d6-0005_Position(278).tif_Files.tif	CTN105_Day6_11.tif
TN105 Tumor d6-0005_Position(279).tif_Files.tif	CTN105_Day6_12.tif
TN105 Tumor d6-0005_Position(274).tif_Files.tif	CTN105_Day6_07.tif
TN105 Tumor d6-0005_Position(272).tif_Files.tif	CTN105_Day6_05.tif
TN106 Tumorl d6 -0023_AB02_16.tif_Files.tif	CTN106_Day6_16.tif
TN106 Tumorl d6 -0023_AB02_09.tif_Files.tif	CTN106_Day6_09.tif
TN106 Tumorl d6 -0023_AB02_08.tif_Files.tif	CTN106_Day6_08.tif
TN106 Tumorl d6 -0023_AB02_03.tif_Files.tif	CTN106_Day6_03.tif
TN106 Tumorl d6 -0023_AB02_23.tif_Files.tif	CTN106_Day6_23.tif
TN106 Tumorl d6 -0023_AB02_13.tif_Files.tif	CTN106_Day6_13.tif
TN106 Tumorl d6 -0023_AB02_07.tif_Files.tif	CTN106_Day6_07.tif
TN106 Tumorl d6 -0023_AB02_10.tif_Files.tif	CTN106_Day6_10.tif
TN106 Tumorl d6 -0023_AB02_29.tif_Files.tif	CTN106_Day6_29.tif
TN106 Tumorl d6 -0023_AB02_15.tif_Files.tif	CTN106_Day6_15.tif
TN106 Tumorl d6 -0023_AB02_06.tif_Files.tif	CTN106_Day6_06.tif
TN106 Tumorl d6 -0023_AB02_17.tif_Files.tif	CTN106_Day6_17.tif
TN106 Tumorl d6 -0023_AB02_04.tif_Files.tif	CTN106_Day6_04.tif
TN106 Tumorl d6 -0023_AB02_11.tif_Files.tif	CTN106_Day6_11.tif
TN106 Tumorl d6 -0023_AB02_25.tif_Files.tif	CTN106_Day6_25.tif
TN106 Tumorl d6 -0023_AB02_30.tif_Files.tif	CTN106_Day6_30.tif
TN106 Tumorl d6 -0023_AB02_28.tif_Files.tif	CTN106_Day6_28.tif
TN106 Tumorl d6 -0023_AB02_02.tif_Files.tif	CTN106_Day6_02.tif
TN106 Tumorl d6 -0023_AB02_19.tif_Files.tif	CTN106_Day6_19.tif
TN106 Tumorl d6 -0023_AB02_32.tif_Files.tif	CTN106_Day6_32.tif
TN106 Tumorl d6 -0023_AB02_18.tif_Files.tif	CTN106_Day6_18.tif
TN106 Tumorl d6 -0023_AB02_27.tif_Files.tif	CTN106_Day6_27.tif
TN106 Tumorl d6 -0023_AB02_01.tif_Files.tif	CTN106_Day6_01.tif
TN106 Tumorl d6 -0023_AB02_05.tif_Files.tif	CTN106_Day6_05.tif
TN106 Tumorl d6 -0023_AB02_14.tif_Files.tif	CTN106_Day6_14.tif
TN106 Tumorl d6 -0023_AB02_22.tif_Files.tif	CTN106_Day6_22.tif
TN106 Tumorl d6 -0023_AB02_12.tif_Files.tif	CTN106_Day6_12.tif
TN106 Tumorl d6 -0023_AB02_26.tif_Files.tif	CTN106_Day6_26.tif
TN106 Tumorl d6 -0023_AB02_21.tif_Files.tif	CTN106_Day6_21.tif
TN106 Tumorl d6 -0023_AB02_31.tif_Files.tif	CTN106_Day6_31.tif
TN106 Tumorl d6 -0023_AB02_20.tif_Files.tif	CTN106_Day6_20.tif
TN106 Tumorl d6 -0023_AB02_24.tif_Files.tif	CTN106_Day6_24.tif
