key	ctn	file_new	file_orig	invasion_veena	k14_veena	orgnum
CTN048_Tumor_Day6_08	CTN048	CTN048_Day6_08.tif	CTN048 d6 Tumor-036_AB03_08.tif_Files.tif	0	0	08
CTN048_Tumor_Day6_09	CTN048	CTN048_Day6_09.tif	CTN048 d6 Tumor-036_AB03_09.tif_Files.tif	1	0	09
CTN048_Tumor_Day6_10	CTN048	CTN048_Day6_10.tif	CTN048 d6 Tumor-036_AB03_10.tif_Files.tif	0	0	10
CTN048_Tumor_Day6_11	CTN048	CTN048_Day6_11.tif	CTN048 d6 Tumor-036_AB03_11.tif_Files.tif	1	0	11
CTN049_Tumor_Day6_01	CTN049	CTN049_Day6_01.tif	CTN049 d6 Tumor-035_AC04_01.tif_Files.tif	0	0	01
CTN049_Tumor_Day6_02	CTN049	CTN049_Day6_02.tif	CTN049 d6 Tumor-035_AC04_02.tif_Files.tif	0	0	02
CTN049_Tumor_Day6_03	CTN049	CTN049_Day6_03.tif	CTN049 d6 Tumor-035_AC04_03.tif_Files.tif	0	0	03
CTN049_Tumor_Day6_04	CTN049	CTN049_Day6_04.tif	CTN049 d6 Tumor-035_AC04_04.tif_Files.tif	0	0	04
CTN049_Tumor_Day6_05	CTN049	CTN049_Day6_05.tif	CTN049 d6 Tumor-035_AC04_05.tif_Files.tif	0	0	05
CTN049_Tumor_Day6_06	CTN049	CTN049_Day6_06.tif	CTN049 d6 Tumor-035_AC04_06.tif_Files.tif	0	0	06
CTN049_Tumor_Day6_07	CTN049	CTN049_Day6_07.tif	CTN049 d6 Tumor-035_AC04_07.tif_Files.tif	0	0	07
CTN049_Tumor_Day6_08	CTN049	CTN049_Day6_08.tif	CTN049 d6 Tumor-035_AC04_08.tif_Files.tif	0	0	08
CTN049_Tumor_Day6_09	CTN049	CTN049_Day6_09.tif	CTN049 d6 Tumor-035_AC04_09.tif_Files.tif	0	0	09
CTN049_Tumor_Day6_10	CTN049	CTN049_Day6_10.tif	CTN049 d6 Tumor-035_AC04_10.tif_Files.tif	0	0	10
CTN049_Tumor_Day6_11	CTN049	CTN049_Day6_11.tif	CTN049 d6 Tumor-035_AC04_11.tif_Files.tif	0	0	11
CTN049_Tumor_Day6_12	CTN049	CTN049_Day6_12.tif	CTN049 d6 Tumor-035_AC04_12.tif_Files.tif	0	0	12
CTN049_Tumor_Day6_13	CTN049	CTN049_Day6_13.tif	CTN049 d6 Tumor-035_AC04_13.tif_Files.tif	0	0	13
CTN049_Tumor_Day6_14	CTN049	CTN049_Day6_14.tif	CTN049 d6 Tumor-035_AC04_14.tif_Files.tif	0	0	14
CTN049_Tumor_Day6_15	CTN049	CTN049_Day6_15.tif	CTN049 d6 Tumor-035_AC04_15.tif_Files.tif	0	0	15
CTN049_Tumor_Day6_16	CTN049	CTN049_Day6_16.tif	CTN049 d6 Tumor-035_AC04_16.tif_Files.tif	0	0	16
CTN049_Tumor_Day6_17	CTN049	CTN049_Day6_17.tif	CTN049 d6 Tumor-035_AC04_17.tif_Files.tif	0	0	17
CTN049_Tumor_Day6_18	CTN049	CTN049_Day6_18.tif	CTN049 d6 Tumor-035_AC04_18.tif_Files.tif	0	0	18
CTN049_Tumor_Day6_19	CTN049	CTN049_Day6_19.tif	CTN049 d6 Tumor-035_AC04_19.tif_Files.tif	0	0	19
CTN049_Tumor_Day6_20	CTN049	CTN049_Day6_20.tif	CTN049 d6 Tumor-035_AC04_20.tif_Files.tif	0	0	20
CTN049_Tumor_Day6_21	CTN049	CTN049_Day6_21.tif	CTN049 d6 Tumor-035_AC04_21.tif_Files.tif	0	0	21
CTN049_Tumor_Day6_22	CTN049	CTN049_Day6_22.tif	CTN049 d6 Tumor-035_AC04_22.tif_Files.tif	0	0	22
CTN049_Tumor_Day6_23	CTN049	CTN049_Day6_23.tif	CTN049 d6 Tumor-035_AC04_23.tif_Files.tif	3	2	23
CTN049_Tumor_Day6_24	CTN049	CTN049_Day6_24.tif	CTN049 d6 Tumor-035_AC04_24.tif_Files.tif	3	2	24
CTN049_Tumor_Day6_25	CTN049	CTN049_Day6_25.tif	CTN049 d6 Tumor-035_AC04_25.tif_Files.tif	3	2	25
CTN049_Tumor_Day6_26	CTN049	CTN049_Day6_26.tif	CTN049 d6 Tumor-035_AC04_26.tif_Files.tif	3	2	26
CTN049_Tumor_Day6_27	CTN049	CTN049_Day6_27.tif	CTN049 d6 Tumor-035_AC04_27.tif_Files.tif	2	1	27
CTN049_Tumor_Day6_28	CTN049	CTN049_Day6_28.tif	CTN049 d6 Tumor-035_AC04_28.tif_Files.tif	2	2	28
CTN050_Tumor_Day6_01	CTN050	CTN050_Day6_01.tif	CTN050 d6 Tumor-039_AC03_01.tif_Files.tif	0	0	01
CTN050_Tumor_Day6_04	CTN050	CTN050_Day6_04.tif	CTN050 d6 Tumor-039_AC03_04.tif_Files.tif	1	0	04
CTN050_Tumor_Day6_05	CTN050	CTN050_Day6_05.tif	CTN050 d6 Tumor-039_AC03_05.tif_Files.tif	0	0	05
CTN050_Tumor_Day6_07	CTN050	CTN050_Day6_07.tif	CTN050 d6 Tumor-039_AC03_07.tif_Files.tif	0	0	07
CTN050_Tumor_Day6_08	CTN050	CTN050_Day6_08.tif	CTN050 d6 Tumor-039_AC03_08.tif_Files.tif	1	0	08
CTN050_Tumor_Day6_09	CTN050	CTN050_Day6_09.tif	CTN050 d6 Tumor-039_AC03_09.tif_Files.tif	0	0	09
CTN052_Tumor_Day6_01	CTN052	CTN052_Day6_01.tif	CTN052 Tumorl d6-0011_AB01_01.tif_Files.tif	3	2	01
CTN052_Tumor_Day6_02	CTN052	CTN052_Day6_02.tif	CTN052 Tumorl d6-0011_AB01_02.tif_Files.tif	0	0	02
CTN052_Tumor_Day6_03	CTN052	CTN052_Day6_03.tif	CTN052 Tumorl d6-0011_AB01_03.tif_Files.tif	1	0	03
CTN052_Tumor_Day6_04	CTN052	CTN052_Day6_04.tif	CTN052 Tumorl d6-0011_AB01_04.tif_Files.tif	0	0	04
CTN052_Tumor_Day6_05	CTN052	CTN052_Day6_05.tif	CTN052 Tumorl d6-0011_AB01_05.tif_Files.tif	1	0	05
CTN052_Tumor_Day6_06	CTN052	CTN052_Day6_06.tif	CTN052 Tumorl d6-0011_AB01_06.tif_Files.tif	0	0	06
CTN052_Tumor_Day6_07	CTN052	CTN052_Day6_07.tif	CTN052 Tumorl d6-0011_AB01_07.tif_Files.tif	0	0	07
CTN052_Tumor_Day6_08	CTN052	CTN052_Day6_08.tif	CTN052 Tumorl d6-0011_AB01_08.tif_Files.tif	0	0	08
CTN052_Tumor_Day6_09	CTN052	CTN052_Day6_09.tif	CTN052 Tumorl d6-0011_AB01_09.tif_Files.tif	2	0	09
CTN052_Tumor_Day6_10	CTN052	CTN052_Day6_10.tif	CTN052 Tumorl d6-0011_AB01_10.tif_Files.tif	1	0	10
CTN052_Tumor_Day6_11	CTN052	CTN052_Day6_11.tif	CTN052 Tumorl d6-0011_AB01_11.tif_Files.tif	1	0	11
CTN052_Tumor_Day6_12	CTN052	CTN052_Day6_12.tif	CTN052 Tumorl d6-0011_AB01_12.tif_Files.tif	1	0	12
CTN052_Tumor_Day6_13	CTN052	CTN052_Day6_13.tif	CTN052 Tumorl d6-0011_AB01_13.tif_Files.tif	0	0	13
CTN052_Tumor_Day6_14	CTN052	CTN052_Day6_14.tif	CTN052 Tumorl d6-0011_AB01_14.tif_Files.tif	3	2	14
CTN052_Tumor_Day6_15	CTN052	CTN052_Day6_15.tif	CTN052 Tumorl d6-0011_AB01_15.tif_Files.tif	2	1	15
CTN052_Tumor_Day6_16	CTN052	CTN052_Day6_16.tif	CTN052 Tumorl d6-0011_AB01_16.tif_Files.tif	3	0	16
CTN052_Tumor_Day6_17	CTN052	CTN052_Day6_17.tif	CTN052 Tumorl d6-0011_AB01_17.tif_Files.tif	2	3	17
CTN052_Tumor_Day6_18	CTN052	CTN052_Day6_18.tif	CTN052 Tumorl d6-0011_AB01_18.tif_Files.tif	1	0	18
CTN052_Tumor_Day6_19	CTN052	CTN052_Day6_19.tif	CTN052 Tumorl d6-0011_AB01_19.tif_Files.tif	2	0	19
CTN053_Tumor_Day6_01	CTN053	CTN053_Day6_01.tif	CTN053 Tumorl d6-0013_AA01_01.tif_Files.tif	0	3	01
CTN053_Tumor_Day6_02	CTN053	CTN053_Day6_02.tif	CTN053 Tumorl d6-0013_AA01_02.tif_Files.tif	0	3	02
CTN053_Tumor_Day6_03	CTN053	CTN053_Day6_03.tif	CTN053 Tumorl d6-0013_AA01_03.tif_Files.tif	0	3	03
CTN053_Tumor_Day6_04	CTN053	CTN053_Day6_04.tif	CTN053 Tumorl d6-0013_AA01_04.tif_Files.tif	0	3	04
CTN053_Tumor_Day6_05	CTN053	CTN053_Day6_05.tif	CTN053 Tumorl d6-0013_AA01_05.tif_Files.tif	0	2	05
CTN053_Tumor_Day6_06	CTN053	CTN053_Day6_06.tif	CTN053 Tumorl d6-0013_AA01_06.tif_Files.tif	0	3	06
CTN053_Tumor_Day6_07	CTN053	CTN053_Day6_07.tif	CTN053 Tumorl d6-0013_AA01_07.tif_Files.tif	0	3	07
CTN053_Tumor_Day6_08	CTN053	CTN053_Day6_08.tif	CTN053 Tumorl d6-0013_AA01_08.tif_Files.tif	0	3	08
CTN053_Tumor_Day6_09	CTN053	CTN053_Day6_09.tif	CTN053 Tumorl d6-0013_AA01_09.tif_Files.tif	0	2	09
CTN053_Tumor_Day6_10	CTN053	CTN053_Day6_10.tif	CTN053 Tumorl d6-0013_AA01_10.tif_Files.tif	0	3	10
CTN053_Tumor_Day6_11	CTN053	CTN053_Day6_11.tif	CTN053 Tumorl d6-0013_AA01_11.tif_Files.tif	0	1	11
CTN053_Tumor_Day6_12	CTN053	CTN053_Day6_12.tif	CTN053 Tumorl d6-0013_AA01_12.tif_Files.tif	0	2	12
CTN053_Tumor_Day6_13	CTN053	CTN053_Day6_13.tif	CTN053 Tumorl d6-0013_AA01_13.tif_Files.tif	0	2	13
CTN053_Tumor_Day6_14	CTN053	CTN053_Day6_14.tif	CTN053 Tumorl d6-0013_AA01_14.tif_Files.tif	0	3	14
CTN053_Tumor_Day6_15	CTN053	CTN053_Day6_15.tif	CTN053 Tumorl d6-0013_AA01_15.tif_Files.tif	0	3	15
CTN053_Tumor_Day6_16	CTN053	CTN053_Day6_16.tif	CTN053 Tumorl d6-0013_AA01_16.tif_Files.tif	0	3	16
CTN053_Tumor_Day6_17	CTN053	CTN053_Day6_17.tif	CTN053 Tumorl d6-0013_AA01_17.tif_Files.tif	0	3	17
CTN053_Tumor_Day6_18	CTN053	CTN053_Day6_18.tif	CTN053 Tumorl d6-0013_AA01_18.tif_Files.tif	0	3	18
CTN053_Tumor_Day6_19	CTN053	CTN053_Day6_19.tif	CTN053 Tumorl d6-0013_AA01_19.tif_Files.tif	0	3	19
CTN053_Tumor_Day6_20	CTN053	CTN053_Day6_20.tif	CTN053 Tumorl d6-0013_AA01_20.tif_Files.tif	0	3	20
CTN053_Tumor_Day6_21	CTN053	CTN053_Day6_21.tif	CTN053 Tumorl d6-0013_AA01_21.tif_Files.tif	0	3	21
CTN053_Tumor_Day6_22	CTN053	CTN053_Day6_22.tif	CTN053 Tumorl d6-0013_AA01_22.tif_Files.tif	3	3	22
CTN053_Tumor_Day6_23	CTN053	CTN053_Day6_23.tif	CTN053 Tumorl d6-0013_AA01_23.tif_Files.tif	3	3	23
CTN054_Tumor_Day6_01	CTN054	CTN054_Day6_01.tif	CTN054 Tumorl d6-0014_AA06_01.tif_Files.tif	0	2	01
CTN054_Tumor_Day6_02	CTN054	CTN054_Day6_02.tif	CTN054 Tumorl d6-0014_AA06_02.tif_Files.tif	2	2	02
CTN054_Tumor_Day6_03	CTN054	CTN054_Day6_03.tif	CTN054 Tumorl d6-0014_AA06_03.tif_Files.tif	0	0	03
CTN054_Tumor_Day6_04	CTN054	CTN054_Day6_04.tif	CTN054 Tumorl d6-0014_AA06_04.tif_Files.tif	0	0	04
CTN054_Tumor_Day6_05	CTN054	CTN054_Day6_05.tif	CTN054 Tumorl d6-0014_AA06_05.tif_Files.tif	1	1	05
CTN054_Tumor_Day6_06	CTN054	CTN054_Day6_06.tif	CTN054 Tumorl d6-0014_AA06_06.tif_Files.tif	1	2	06
CTN054_Tumor_Day6_07	CTN054	CTN054_Day6_07.tif	CTN054 Tumorl d6-0014_AA06_07.tif_Files.tif	1	2	07
CTN054_Tumor_Day6_08	CTN054	CTN054_Day6_08.tif	CTN054 Tumorl d6-0014_AA06_08.tif_Files.tif	1	2	08
CTN054_Tumor_Day6_09	CTN054	CTN054_Day6_09.tif	CTN054 Tumorl d6-0014_AA06_09.tif_Files.tif	2	2	09
CTN055_Tumor_Day6_01	CTN055	CTN055_Day6_01.tif	CTN055 Tumorl d6-0015_AC04_01.tif_Files.tif	1	2	01
CTN055_Tumor_Day6_02	CTN055	CTN055_Day6_02.tif	CTN055 Tumorl d6-0015_AC04_02.tif_Files.tif	0	2	02
CTN055_Tumor_Day6_03	CTN055	CTN055_Day6_03.tif	CTN055 Tumorl d6-0015_AC04_03.tif_Files.tif	0	1	03
CTN055_Tumor_Day6_04	CTN055	CTN055_Day6_04.tif	CTN055 Tumorl d6-0015_AC04_04.tif_Files.tif	3	3	04
CTN055_Tumor_Day6_05	CTN055	CTN055_Day6_05.tif	CTN055 Tumorl d6-0015_AC04_05.tif_Files.tif	0	1	05
CTN055_Tumor_Day6_06	CTN055	CTN055_Day6_06.tif	CTN055 Tumorl d6-0015_AC04_06.tif_Files.tif	2	2	06
CTN055_Tumor_Day6_07	CTN055	CTN055_Day6_07.tif	CTN055 Tumorl d6-0015_AC04_07.tif_Files.tif	0	2	07
CTN055_Tumor_Day6_08	CTN055	CTN055_Day6_08.tif	CTN055 Tumorl d6-0015_AC04_08.tif_Files.tif	0	0	08
CTN057_Tumor_Day6_01	CTN057	CTN057_Day6_01.tif	CTN057 Tumor d6-0021_Position(75).tif_Files.tif	1	1	01
CTN057_Tumor_Day6_02	CTN057	CTN057_Day6_02.tif	CTN057 Tumor d6-0021_Position(76).tif_Files.tif	0	1	02
CTN058_Tumor_Day6_01	CTN058	CTN058_Day6_01.tif	CTN058 Tumorl d6-0016_AA02_01.tif_Files.tif	1	2	01
CTN058_Tumor_Day6_02	CTN058	CTN058_Day6_02.tif	CTN058 Tumorl d6-0016_AA02_02.tif_Files.tif	2	1	02
CTN058_Tumor_Day6_03	CTN058	CTN058_Day6_03.tif	CTN058 Tumorl d6-0016_AA02_03.tif_Files.tif	0	2	03
CTN058_Tumor_Day6_04	CTN058	CTN058_Day6_04.tif	CTN058 Tumorl d6-0016_AA02_04.tif_Files.tif	2	2	04
CTN058_Tumor_Day6_05	CTN058	CTN058_Day6_05.tif	CTN058 Tumorl d6-0016_AA02_05.tif_Files.tif	1	1	05
CTN058_Tumor_Day6_06	CTN058	CTN058_Day6_06.tif	CTN058 Tumorl d6-0016_AA02_06.tif_Files.tif	3	1	06
CTN058_Tumor_Day6_07	CTN058	CTN058_Day6_07.tif	CTN058 Tumorl d6-0016_AA02_07.tif_Files.tif	2	1	07
CTN058_Tumor_Day6_08	CTN058	CTN058_Day6_08.tif	CTN058 Tumorl d6-0016_AA02_08.tif_Files.tif	1	1	08
CTN058_Tumor_Day6_09	CTN058	CTN058_Day6_09.tif	CTN058 Tumorl d6-0016_AA02_09.tif_Files.tif	3	2	09
CTN058_Tumor_Day6_10	CTN058	CTN058_Day6_10.tif	CTN058 Tumorl d6-0016_AA02_10.tif_Files.tif	2	1	10
CTN058_Tumor_Day6_11	CTN058	CTN058_Day6_11.tif	CTN058 Tumorl d6-0016_AA02_11.tif_Files.tif	3	2	11
CTN058_Tumor_Day6_12	CTN058	CTN058_Day6_12.tif	CTN058 Tumorl d6-0016_AA02_12.tif_Files.tif	0	1	12
CTN058_Tumor_Day6_13	CTN058	CTN058_Day6_13.tif	CTN058 Tumorl d6-0016_AA02_13.tif_Files.tif	0	1	13
CTN058_Tumor_Day6_14	CTN058	CTN058_Day6_14.tif	CTN058 Tumorl d6-0016_AA02_14.tif_Files.tif	2	1	14
CTN058_Tumor_Day6_15	CTN058	CTN058_Day6_15.tif	CTN058 Tumorl d6-0016_AA02_15.tif_Files.tif	2	2	15
CTN058_Tumor_Day6_16	CTN058	CTN058_Day6_16.tif	CTN058 Tumorl d6-0016_AA02_16.tif_Files.tif	1	0	16
CTN058_Tumor_Day6_17	CTN058	CTN058_Day6_17.tif	CTN058 Tumorl d6-0016_AA02_17.tif_Files.tif	2	1	17
CTN060_Tumor_Day6_01	CTN060	CTN060_Day6_01.tif	CTN060 Tumorl d6-0017_AB01_01.tif_Files.tif	0	0	01
CTN060_Tumor_Day6_02	CTN060	CTN060_Day6_02.tif	CTN060 Tumorl d6-0017_AB01_02.tif_Files.tif	1	0	02
CTN060_Tumor_Day6_03	CTN060	CTN060_Day6_03.tif	CTN060 Tumorl d6-0017_AB01_03.tif_Files.tif	1	0	03
CTN060_Tumor_Day6_04	CTN060	CTN060_Day6_04.tif	CTN060 Tumorl d6-0017_AB01_04.tif_Files.tif	0	0	04
CTN060_Tumor_Day6_05	CTN060	CTN060_Day6_05.tif	CTN060 Tumorl d6-0017_AB01_05.tif_Files.tif	0	0	05
CTN060_Tumor_Day6_06	CTN060	CTN060_Day6_06.tif	CTN060 Tumorl d6-0017_AB01_06.tif_Files.tif	1	0	06
CTN060_Tumor_Day6_07	CTN060	CTN060_Day6_07.tif	CTN060 Tumorl d6-0017_AB01_07.tif_Files.tif	1	0	07
CTN060_Tumor_Day6_08	CTN060	CTN060_Day6_08.tif	CTN060 Tumorl d6-0017_AB01_08.tif_Files.tif	2	1	08
CTN060_Tumor_Day6_09	CTN060	CTN060_Day6_09.tif	CTN060 Tumorl d6-0017_AB01_09.tif_Files.tif	1	0	09
CTN060_Tumor_Day6_10	CTN060	CTN060_Day6_10.tif	CTN060 Tumorl d6-0017_AB01_10.tif_Files.tif	0	0	10
CTN060_Tumor_Day6_11	CTN060	CTN060_Day6_11.tif	CTN060 Tumorl d6-0017_AB01_11.tif_Files.tif	2	1	11
CTN060_Tumor_Day6_12	CTN060	CTN060_Day6_12.tif	CTN060 Tumorl d6-0017_AB01_12.tif_Files.tif	0	1	12
CTN060_Tumor_Day6_13	CTN060	CTN060_Day6_13.tif	CTN060 Tumorl d6-0017_AB01_13.tif_Files.tif	1	0	13
CTN060_Tumor_Day6_14	CTN060	CTN060_Day6_14.tif	CTN060 Tumorl d6-0017_AB01_14.tif_Files.tif	1	0	14
CTN060_Tumor_Day6_15	CTN060	CTN060_Day6_15.tif	CTN060 Tumorl d6-0017_AB01_15.tif_Files.tif	0	1	15
CTN060_Tumor_Day6_16	CTN060	CTN060_Day6_16.tif	CTN060 Tumorl d6-0017_AB01_16.tif_Files.tif	1	0	16
CTN060_Tumor_Day6_17	CTN060	CTN060_Day6_17.tif	CTN060 Tumorl d6-0017_AB01_17.tif_Files.tif	3	2	17
CTN060_Tumor_Day6_18	CTN060	CTN060_Day6_18.tif	CTN060 Tumorl d6-0017_AB01_18.tif_Files.tif	0	0	18
CTN069_Tumor_Day6_01	CTN069	CTN069_Day6_01.tif	CTN069 Tumor d6-0004_AD01_01.tif_Files.tif	1	2	01
CTN069_Tumor_Day6_02	CTN069	CTN069_Day6_02.tif	CTN069 Tumor d6-0004_AD01_02.tif_Files.tif	0	0	02
CTN069_Tumor_Day6_03	CTN069	CTN069_Day6_03.tif	CTN069 Tumor d6-0004_AD01_03.tif_Files.tif	0	1	03
CTN069_Tumor_Day6_04	CTN069	CTN069_Day6_04.tif	CTN069 Tumor d6-0004_AD01_04.tif_Files.tif	0	1	04
CTN069_Tumor_Day6_05	CTN069	CTN069_Day6_05.tif	CTN069 Tumor d6-0004_AD01_05.tif_Files.tif	0	0	05
CTN069_Tumor_Day6_06	CTN069	CTN069_Day6_06.tif	CTN069 Tumor d6-0004_AD01_06.tif_Files.tif	0	1	06
CTN070_Tumor_Day6_01	CTN070	CTN070_Day6_01.tif	CTN070 Tumor d6-0005_AD05_01.tif_Files.tif	1	3	01
CTN070_Tumor_Day6_02	CTN070	CTN070_Day6_02.tif	CTN070 Tumor d6-0005_AD05_02.tif_Files.tif	2	3	02
CTN070_Tumor_Day6_03	CTN070	CTN070_Day6_03.tif	CTN070 Tumor d6-0005_AD05_03.tif_Files.tif	2	3	03
CTN070_Tumor_Day6_04	CTN070	CTN070_Day6_04.tif	CTN070 Tumor d6-0005_AD05_04.tif_Files.tif	0	1	04
CTN070_Tumor_Day6_05	CTN070	CTN070_Day6_05.tif	CTN070 Tumor d6-0005_AD05_05.tif_Files.tif	2	3	05
CTN070_Tumor_Day6_06	CTN070	CTN070_Day6_06.tif	CTN070 Tumor d6-0005_AD05_06.tif_Files.tif	0	1	06
CTN070_Tumor_Day6_07	CTN070	CTN070_Day6_07.tif	CTN070 Tumor d6-0005_AD05_07.tif_Files.tif	1	0	07
CTN071_Tumor_Day6_01	CTN071	CTN071_Day6_01.tif	CTN071 Tumor d6-0014_Position(94).tif_Files.tif	2	1	01
CTN071_Tumor_Day6_02	CTN071	CTN071_Day6_02.tif	CTN071 Tumor d6-0014_Position(95).tif_Files.tif	2	2	02
CTN071_Tumor_Day6_03	CTN071	CTN071_Day6_03.tif	CTN071 Tumor d6-0014_Position(96).tif_Files.tif	3	2	03
CTN071_Tumor_Day6_04	CTN071	CTN071_Day6_04.tif	CTN071 Tumor d6-0014_Position(97).tif_Files.tif	3	1	04
CTN071_Tumor_Day6_05	CTN071	CTN071_Day6_05.tif	CTN071 Tumor d6-0014_Position(98).tif_Files.tif	2	1	05
CTN071_Tumor_Day6_06	CTN071	CTN071_Day6_06.tif	CTN071 Tumor d6-0014_Position(99).tif_Files.tif	3	1	06
CTN071_Tumor_Day6_07	CTN071	CTN071_Day6_07.tif	CTN071 Tumor d6-0014_Position(100).tif_Files.tif	3	3	07
CTN073_Tumor_Day6_01	CTN073	CTN073_Day6_01.tif	CTN073 Tumor d6-0001_AB02_01.tif_Files.tif	1	2	01
CTN073_Tumor_Day6_02	CTN073	CTN073_Day6_02.tif	CTN073 Tumor d6-0001_AB02_02.tif_Files.tif	0	2	02
CTN073_Tumor_Day6_03	CTN073	CTN073_Day6_03.tif	CTN073 Tumor d6-0001_AB02_03.tif_Files.tif	0	2	03
CTN075_Tumor_Day6_01	CTN075	CTN075_Day6_01.tif	CTN075 Tumor d6-0001_AB01_01.tif_Files.tif	1	0	01
CTN075_Tumor_Day6_02	CTN075	CTN075_Day6_02.tif	CTN075 Tumor d6-0001_AB01_02.tif_Files.tif	0	0	02
CTN075_Tumor_Day6_03	CTN075	CTN075_Day6_03.tif	CTN075 Tumor d6-0001_AB01_03.tif_Files.tif	1	1	03
CTN075_Tumor_Day6_04	CTN075	CTN075_Day6_04.tif	CTN075 Tumor d6-0001_AB01_04.tif_Files.tif	1	1	04
CTN075_Tumor_Day6_05	CTN075	CTN075_Day6_05.tif	CTN075 Tumor d6-0001_AB01_05.tif_Files.tif	1	1	05
CTN075_Tumor_Day6_06	CTN075	CTN075_Day6_06.tif	CTN075 Tumor d6-0001_AB01_06.tif_Files.tif	0	0	06
CTN075_Tumor_Day6_07	CTN075	CTN075_Day6_07.tif	CTN075 Tumor d6-0001_AB01_07.tif_Files.tif	0	0	07
CTN075_Tumor_Day6_08	CTN075	CTN075_Day6_08.tif	CTN075 Tumor d6-0001_AB01_08.tif_Files.tif	0	0	08
CTN075_Tumor_Day6_09	CTN075	CTN075_Day6_09.tif	CTN075 Tumor d6-0001_AB01_09.tif_Files.tif	2	1	09
CTN075_Tumor_Day6_10	CTN075	CTN075_Day6_10.tif	CTN075 Tumor d6-0001_AB01_10.tif_Files.tif	0	0	10
CTN075_Tumor_Day6_11	CTN075	CTN075_Day6_11.tif	CTN075 Tumor d6-0001_AB01_11.tif_Files.tif	0	0	11
CTN075_Tumor_Day6_12	CTN075	CTN075_Day6_12.tif	CTN075 Tumor d6-0001_AB01_12.tif_Files.tif	0	0	12
CTN075_Tumor_Day6_13	CTN075	CTN075_Day6_13.tif	CTN075 Tumor d6-0001_AB01_13.tif_Files.tif	0	0	13
CTN075_Tumor_Day6_14	CTN075	CTN075_Day6_14.tif	CTN075 Tumor d6-0001_AB01_14.tif_Files.tif	1	2	14
CTN075_Tumor_Day6_15	CTN075	CTN075_Day6_15.tif	CTN075 Tumor d6-0001_AB01_15.tif_Files.tif	1	0	15
CTN075_Tumor_Day6_16	CTN075	CTN075_Day6_16.tif	CTN075 Tumor d6-0001_AB01_16.tif_Files.tif	1	0	16
CTN075_Tumor_Day6_17	CTN075	CTN075_Day6_17.tif	CTN075 Tumor d6-0001_AB01_17.tif_Files.tif	1	0	17
CTN075_Tumor_Day6_18	CTN075	CTN075_Day6_18.tif	CTN075 Tumor d6-0001_AB01_18.tif_Files.tif	0	0	18
CTN075_Tumor_Day6_19	CTN075	CTN075_Day6_19.tif	CTN075 Tumor d6-0001_AB01_19.tif_Files.tif	1	2	19
CTN075_Tumor_Day6_20	CTN075	CTN075_Day6_20.tif	CTN075 Tumor d6-0001_AB01_20.tif_Files.tif	0	0	20
CTN075_Tumor_Day6_21	CTN075	CTN075_Day6_21.tif	CTN075 Tumor d6-0001_AB01_21.tif_Files.tif	0	0	21
CTN075_Tumor_Day6_22	CTN075	CTN075_Day6_22.tif	CTN075 Tumor d6-0001_AB01_22.tif_Files.tif	0	0	22
CTN075_Tumor_Day6_23	CTN075	CTN075_Day6_23.tif	CTN075 Tumor d6-0001_AB01_23.tif_Files.tif	0	0	23
CTN075_Tumor_Day6_24	CTN075	CTN075_Day6_24.tif	CTN075 Tumor d6-0001_AB01_24.tif_Files.tif	0	0	24
CTN075_Tumor_Day6_25	CTN075	CTN075_Day6_25.tif	CTN075 Tumor d6-0001_AB01_25.tif_Files.tif	0	0	25
CTN075_Tumor_Day6_26	CTN075	CTN075_Day6_26.tif	CTN075 Tumor d6-0001_AB01_26.tif_Files.tif	1	1	26
CTN075_Tumor_Day6_27	CTN075	CTN075_Day6_27.tif	CTN075 Tumor d6-0001_AB01_27.tif_Files.tif	3	2	27
CTN075_Tumor_Day6_28	CTN075	CTN075_Day6_28.tif	CTN075 Tumor d6-0001_AB01_28.tif_Files.tif	3	2	28
CTN075_Tumor_Day6_29	CTN075	CTN075_Day6_29.tif	CTN075 Tumor d6-0001_AB01_29.tif_Files.tif	3	2	29
CTN075_Tumor_Day6_30	CTN075	CTN075_Day6_30.tif	CTN075 Tumor d6-0001_AB01_30.tif_Files.tif	0	0	30
CTN075_Tumor_Day6_31	CTN075	CTN075_Day6_31.tif	CTN075 Tumor d6-0001_AB01_31.tif_Files.tif	0	0	31
CTN075_Tumor_Day6_32	CTN075	CTN075_Day6_32.tif	CTN075 Tumor d6-0001_AB01_32.tif_Files.tif	0	0	32
CTN075_Tumor_Day6_33	CTN075	CTN075_Day6_33.tif	CTN075 Tumor d6-0001_AB01_33.tif_Files.tif	0	0	33
CTN075_Tumor_Day6_34	CTN075	CTN075_Day6_34.tif	CTN075 Tumor d6-0001_AB01_34.tif_Files.tif	1	1	34
CTN075_Tumor_Day6_35	CTN075	CTN075_Day6_35.tif	CTN075 Tumor d6-0001_AB01_35.tif_Files.tif	2	0	35
CTN075_Tumor_Day6_36	CTN075	CTN075_Day6_36.tif	CTN075 Tumor d6-0001_AB01_36.tif_Files.tif	0	0	36
CTN075_Tumor_Day6_37	CTN075	CTN075_Day6_37.tif	CTN075 Tumor d6-0001_AB01_37.tif_Files.tif	0	0	37
CTN075_Tumor_Day6_38	CTN075	CTN075_Day6_38.tif	CTN075 Tumor d6-0001_AB01_38.tif_Files.tif	0	0	38
